id	filename	md5	size	state	project_id
46d00ecc-c3e8-4d2b-9465-912bfb876cfc	nationwidechildrens.org_clinical_radiation_stad.txt	df329cc8145cbddfa10a5a788e992f88	21820	released	TCGA-STAD
e086b524-696f-477c-87db-fa2a5ddb2a1c	nationwidechildrens.org_clinical_patient_tgct.txt	d95a6653c95fcc64ecfeab320dc05abf	143867	released	TCGA-TGCT
184cbd19-471a-493b-9185-65130c56198f	nationwidechildrens.org_clinical_radiation_tgct.txt	5bad42a949e2e6050448b4fce810183a	7139	released	TCGA-TGCT
64130c9e-7ed0-4908-a9b4-1a1199d0d603	nationwidechildrens.org_clinical_drug_tgct.txt	354d078b60f8b54f45a725f78e53386c	74722	released	TCGA-TGCT
0e51a82d-9211-4ba6-ae59-e3e6d71a6cbf	nationwidechildrens.org_clinical_nte_tgct.txt	decb12a67f5b8f1dfc738b7dfe79824d	4606	released	TCGA-TGCT
d18f5d72-91c9-4c02-bf75-40b199eecc2d	nationwidechildrens.org_clinical_follow_up_v4.0_nte_tgct.txt	87ce5c68a48d2779eb46c6594f2b1a20	8544	released	TCGA-TGCT
3fbae963-9d5a-439f-8337-8444aed9289d	nationwidechildrens.org_clinical_follow_up_v4.0_tgct.txt	2016780441db3fe40f5baf605d6f3724	70501	released	TCGA-TGCT
1326fe10-9c9c-45a8-9de2-a11172dde6ca	nationwidechildrens.org_clinical_omf_v4.0_tgct.txt	8fc2bc6c8fc13eb6647359630083feb9	3389	released	TCGA-TGCT
451ba679-d075-4078-abd8-d6e62118e39b	nationwidechildrens.org_clinical_follow_up_v4.0_thca.txt	c99d45a1ae2614ad4ee5a82d6577a4b7	189704	released	TCGA-THCA
4eb4870b-e8b3-43c8-ab40-47ce19683667	nationwidechildrens.org_clinical_radiation_thca.txt	e2859fd85357f2c37d2759a5d0fa7ad4	74936	released	TCGA-THCA
5c81bd45-ab70-4bcd-895c-5fe916f272d6	nationwidechildrens.org_clinical_patient_thca.txt	a204f90da366d88410c6f4789ed4cb9f	466862	released	TCGA-THCA
0e25c2af-1d14-4f78-90e3-06e0e7957cb0	nationwidechildrens.org_clinical_follow_up_v4.0_nte_thca.txt	1bc01345567b6ac8b99940b5d2c49082	17879	released	TCGA-THCA
63b97058-0dac-4032-9dba-9db109ef29d5	nationwidechildrens.org_clinical_nte_thca.txt	26c8e089839dcc28843a79033bf78779	7954	released	TCGA-THCA
1aeca2df-c179-4554-98e8-8d73a2154e1f	nationwidechildrens.org_clinical_follow_up_v2.0_thca.txt	184da7ff694bbb9c199214b97de58ca0	36981	released	TCGA-THCA
9c8845c9-2ab0-4cc4-a57a-148020cb9139	nationwidechildrens.org_clinical_follow_up_v2.0_nte_thca.txt	ac2c2eb55d4787cba484dce9f87ff6e1	45882	released	TCGA-THCA
b64997f4-6785-4b05-9cf8-ce82315420e2	nationwidechildrens.org_clinical_drug_thca.txt	d092896867ef47e70bfbf839a65a1ccb	26179	released	TCGA-THCA
99870506-fc98-4396-9a40-83fd749f8e51	nationwidechildrens.org_clinical_omf_v4.0_thca.txt	ea0ba631cc7a4f2749af3c37c6a513e3	17085	released	TCGA-THCA
c3c455d1-e5f0-4315-9b1b-f261231d88a6	nationwidechildrens.org_clinical_drug_thym.txt	f7f360323efa2bdf3c92bb2e3fc2ebd3	8690	released	TCGA-THYM
70c34811-cfd7-4803-9814-bedb5d2946bb	nationwidechildrens.org_clinical_radiation_thym.txt	0985aec2fc17776cd49a2c847da5cb45	12134	released	TCGA-THYM
7cca5722-26cf-4ac8-a4a6-b803459f1861	nationwidechildrens.org_clinical_patient_thym.txt	a12604a19d2aee77c0fc8a5de15356ab	67824	released	TCGA-THYM
3a8c1fb7-4eb1-451f-a499-046302b7cb10	nationwidechildrens.org_clinical_omf_v4.0_thym.txt	d863b216ddd153e5f5d45e83b5968c6e	7810	released	TCGA-THYM
d77b5b07-7f41-4e15-a87b-b85c0c4eecc8	nationwidechildrens.org_clinical_follow_up_v4.0_nte_thym.txt	da5a3c32edd3f9ddbc84677918914253	2673	released	TCGA-THYM
6fe51ebd-ac22-470a-a8ac-0fe78c075354	nationwidechildrens.org_clinical_follow_up_v4.0_thym.txt	963065231b0f78dd9dfd28c17f1cd6a8	26006	released	TCGA-THYM
296ce72c-036f-40b2-9d15-0f792c7ab7b5	nationwidechildrens.org_clinical_nte_thym.txt	145fa91649b4bdb7ebb972a5f9ee1466	3421	released	TCGA-THYM
6b35d61b-065a-4ee3-b0a5-5b55c6ae3658	nationwidechildrens.org_clinical_follow_up_v4.0_ucec.txt	96016a45ac51bdbaab6c99527f1a08f9	97745	released	TCGA-UCEC
57c408f4-0433-4f99-9fab-91725788457a	nationwidechildrens.org_clinical_omf_v4.0_ucec.txt	81ee5de64e70711b12a1e5f1722f0582	27620	released	TCGA-UCEC
60e7c43b-0fcb-44ea-9790-cba420d15ee7	nationwidechildrens.org_clinical_follow_up_v1.7_ucec.txt	94549a7df14021988e0b8471777ce7db	48222	released	TCGA-UCEC
7710c65b-db8c-454c-81e2-e735515cc5bd	nationwidechildrens.org_clinical_follow_up_v2.0_ucec.txt	46ffb7532a5bb81b51f7e3642c335933	163830	released	TCGA-UCEC
bdde5dbb-9046-40b6-b67a-fa39303cf10d	nationwidechildrens.org_clinical_follow_up_v4.0_nte_ucec.txt	6f37e92361bacd1e0c06d87d2d1bf744	12678	released	TCGA-UCEC
8cc6c0a3-9588-41f1-b1d9-c3610a2c6a52	nationwidechildrens.org_clinical_nte_ucec.txt	804ee99f19b6da6f24d4277a7c892678	2356	released	TCGA-UCEC
ec407ffb-a196-4e9c-8800-bbc37f4dca19	nationwidechildrens.org_clinical_radiation_ucec.txt	94aef68db439e6c1708bb3bd4990ed1f	74843	released	TCGA-UCEC
23529ac8-43ca-408a-86ec-cd555f58edbd	nationwidechildrens.org_clinical_patient_ucec.txt	09e0ea65827556e8f5abe778ae843258	470862	released	TCGA-UCEC
3d5ec43f-d487-42a5-b08f-2d8bacae6501	nationwidechildrens.org_clinical_drug_ucec.txt	d9dc7226549383b0b692fad399d2d6d7	189581	released	TCGA-UCEC
b00911c6-3bd1-4070-84a3-74eac957c268	nationwidechildrens.org_clinical_omf_v4.0_ucs.txt	0551e5487c3e84e64253599979e4e4aa	5326	released	TCGA-UCS
1629b69f-16ce-40f4-9f40-5f3a2c1db8fb	nationwidechildrens.org_clinical_drug_ucs.txt	f9d5e51ba1418eecbc2b89a3f970d230	42540	released	TCGA-UCS
e1ca87d5-3964-4880-a3eb-30e4e2d2b26f	nationwidechildrens.org_clinical_patient_ucs.txt	96af3f9f3498626a3084b3147c69894b	49294	released	TCGA-UCS
973ec01e-2730-4034-a75a-2f6579b75734	nationwidechildrens.org_clinical_follow_up_v4.0_nte_ucs.txt	e64633d9ae5f99c1e881566b5e446209	2551	released	TCGA-UCS
5cdd521f-bafa-4852-afd5-005f88e87285	nationwidechildrens.org_clinical_radiation_ucs.txt	425131c44dcc3b863bb4f81d37768547	9578	released	TCGA-UCS
82677387-09b6-4410-aada-e50b23697182	nationwidechildrens.org_clinical_nte_ucs.txt	ece3888778d330fcb28a26894d900ecd	9774	released	TCGA-UCS
5487c544-cb1e-488c-9eb8-aa47cc8eefb9	nationwidechildrens.org_clinical_follow_up_v4.0_ucs.txt	72942567f2acf5ab479db3662c9d21df	8418	released	TCGA-UCS
3af89e50-381a-47fa-927c-cc2aaa048d95	nationwidechildrens.org_clinical_follow_up_v4.0_nte_uvm.txt	db059ae7c961c24348a11a71685c929c	4533	released	TCGA-UVM
14bdc241-ad7e-421e-b49c-8ab5ed23a5d2	nationwidechildrens.org_clinical_patient_uvm.txt	d727b797d6fa58f4efb0d687dd9a08a8	57971	released	TCGA-UVM
2543f9cb-41d2-464a-836b-1d719ad56f3a	nationwidechildrens.org_clinical_nte_uvm.txt	98a338a6c0ed33dda21c5d4948eb2ba4	3726	released	TCGA-UVM
57644138-6d2d-49df-8132-a2b1b8d4468b	nationwidechildrens.org_clinical_follow_up_v4.0_uvm.txt	98960e48eea6fd88f4ea5b5a282da692	24277	released	TCGA-UVM
e11025b4-3427-4023-b52b-8e3945565df8	nationwidechildrens.org_clinical_drug_uvm.txt	95e43f36011f5a29a6dbd6a828ecc360	3285	released	TCGA-UVM
503deab4-84fc-44f9-a7b8-821caa7857ba	nationwidechildrens.org_clinical_radiation_uvm.txt	0780d952981f8dc75affbcc5e619d12e	1525	released	TCGA-UVM
327854e8-8d5e-4966-887f-4fd222d46580	nationwidechildrens.org_clinical_omf_v4.0_uvm.txt	aa7bcbee1791772da1ae06e742125ff4	3699	released	TCGA-UVM
